Column1,target,ids,date,flag,user,text,Label
5472,4,2191867659,Tue Jun 16 06:06:40 PDT 2009,NO_QUERY,chgowiz,"is preparing to head to Cincy. Surgery is confirmed for tomorrow morning. I'll be offline. Best wishes to you all. Yes, even you. ",
5473,0,2214203702,Wed Jun 17 16:24:47 PDT 2009,NO_QUERY,Zixios,is backing up my phone in preparation for iPhone OS 3.0...  losing my jailbroken software   but PwnageTool should be out soon!,
5474,0,1754792448,Sun May 10 07:24:01 PDT 2009,NO_QUERY,cavorting,"@paul_steele it's worse for me, I grew up where they are listed in the most famous people to come from list. That's a burden to bear ",
5475,4,1970904363,Sat May 30 05:36:35 PDT 2009,NO_QUERY,retinart,@traceygr aww! Nicest Mr. Tweet recommendation ever ,
5476,4,1834243946,Mon May 18 02:11:02 PDT 2009,NO_QUERY,EmmaKateSeguro,i have just been ordained  i am now officially Reverened Emma  YAY,
5477,4,1685950366,Sun May 03 02:57:04 PDT 2009,NO_QUERY,Amzieebbz,okiee i try nd watch it  yhyh radio 1,
5478,4,2050473859,Fri Jun 05 18:43:58 PDT 2009,NO_QUERY,DaniScot,Fact of the day: Nicj Hatvey is kind of a douche. Spread the word ,
5479,4,1563639499,Sun Apr 19 23:37:43 PDT 2009,NO_QUERY,LucySiebens,i have a not so cranky man now ,
5480,4,1832834934,Sun May 17 21:36:48 PDT 2009,NO_QUERY,boosays,"hm. have to get up and work slave labor  @ 6... so, bed ",
5481,0,2002934952,Tue Jun 02 05:30:49 PDT 2009,NO_QUERY,thedilettante,#goodsex is something I miss. Stupid long distance relationships. ,
5482,0,1753531693,Sun May 10 02:06:38 PDT 2009,NO_QUERY,ponyy,@histapleface what's his picture batch!! I can't see it ,
5483,4,1982465567,Sun May 31 11:15:49 PDT 2009,NO_QUERY,Lauritaa91,"@mileycyrus good luck tonight miley!  btw, are u planning on coming bk to spain soon? PLEASE DO! i love you! ",
5484,4,2055026339,Sat Jun 06 08:33:23 PDT 2009,NO_QUERY,simplyjj,@bitchmobile boondock saints taught me the word &quot;FUCK&quot;!  they are making a number 2! ,
5485,4,2002115610,Tue Jun 02 03:11:35 PDT 2009,NO_QUERY,Stephanieee55,sway sway baby your so audio ,
5486,0,2240007456,Fri Jun 19 09:13:38 PDT 2009,NO_QUERY,xforgetdecembuh,Fml no blue icees. ,
5487,4,2001210746,Tue Jun 02 00:10:11 PDT 2009,NO_QUERY,doobiwan,"@gavinmannion, Project Natal just screams &quot;these are not the droids you're looking for...&quot; ",
5488,4,2057081279,Sat Jun 06 12:20:10 PDT 2009,NO_QUERY,himynameislehua,@3L1SE assheads? lmfao! i'm using that  all for gits and shiggles. haha.,
5489,4,2061214066,Sat Jun 06 20:24:34 PDT 2009,NO_QUERY,J0SMILES,"@Coogiman nah im a simpleton, dont nobody fck wit me ",
5490,0,1998630709,Mon Jun 01 18:52:09 PDT 2009,NO_QUERY,debbie2k9,Got headache  think I haven't drank alot today,
5491,4,1970019045,Sat May 30 02:07:16 PDT 2009,NO_QUERY,lekogeko,It's a small world after all...at lulu's ,
5492,4,2188398010,Mon Jun 15 21:49:30 PDT 2009,NO_QUERY,dalakersrnumba1,Having a HANGOVER effect from watching The HANGOVER! ,
5493,0,2266083009,Sun Jun 21 07:52:21 PDT 2009,NO_QUERY,kaylaatthedisco,@3sixty5days That made me want to be Irish.  Haha.,
5494,0,2068454789,Sun Jun 07 14:06:29 PDT 2009,NO_QUERY,holtong,@iamlikesounds  how do you know? She was one of the worst ,
5495,0,2233323463,Thu Jun 18 21:10:55 PDT 2009,NO_QUERY,EricaOwens,@JustQ123 hes adorable. we need to go find him asap. but make sure there aren't any taxis around apparently. ,
5496,0,2219037714,Wed Jun 17 23:39:50 PDT 2009,NO_QUERY,mYzOeBLaSt,I miSs mY bEsT fRiEnds a LoT ! !  ,
5497,0,2202802930,Tue Jun 16 22:26:42 PDT 2009,NO_QUERY,gothic_skittles,I want coffee really bad right now!!!! ,
5498,0,2210030403,Wed Jun 17 11:05:11 PDT 2009,NO_QUERY,squaredeye,@priestap URL is no good ,
5499,0,1957460735,Fri May 29 00:34:20 PDT 2009,NO_QUERY,je72,"Back from A&amp;E, very nice Doctor diagnosed ligament damage, she felt I could still do my 5k run, but it might take me 10 days to heal ",
5500,4,1980365670,Sun May 31 06:31:45 PDT 2009,NO_QUERY,iseemloca,im eighteeeeen! - officially l e g a l ,
5501,0,1979845816,Sun May 31 04:44:28 PDT 2009,NO_QUERY,Thrashead,day 1 of finding a singer. Failed. ,
5502,4,1973278840,Sat May 30 10:50:25 PDT 2009,NO_QUERY,bettyflies,and.. sometimes in the mood for some - Kinky Reggae -  Gotta love Bob  ? http://blip.fm/~7bue3,
5503,0,2260986319,Sat Jun 20 20:05:05 PDT 2009,NO_QUERY,sandana09,@addictedtovinyl Was not. ,
5504,4,2014422019,Wed Jun 03 01:28:39 PDT 2009,NO_QUERY,winterchick12,"50 FOLLOWERS: YAY I AM SO HAPPY, I TREASURE U ALL THANK U SO MUCH ",
5505,0,2192670612,Tue Jun 16 07:22:51 PDT 2009,NO_QUERY,Ray137,Practice sucked and I am so tired and we have to swim then run then weight room at 4 ugh ,
5506,4,2054023211,Sat Jun 06 06:21:25 PDT 2009,NO_QUERY,hanamay,@alderina yep. I'll definitely vote for him. ,
5507,4,1833922900,Mon May 18 00:57:20 PDT 2009,NO_QUERY,PROworkGRESS,@TheDavidBlaise Happy birthday! ,
5508,0,2204260782,Wed Jun 17 01:44:59 PDT 2009,NO_QUERY,ohshataptep,hay .. doing things right makes you the wrong person pa ... ,
5509,4,1693830937,Sun May 03 23:57:12 PDT 2009,NO_QUERY,brad_baldwin,is now taken by a lovely girl ,
5510,0,1978985218,Sun May 31 01:10:49 PDT 2009,NO_QUERY,ehstefany,@jaquiinewland OMG I havent thrown up soo much in my life! Im embarrassed at how loud and stupid I was! ,
5511,4,2056682507,Sat Jun 06 11:35:50 PDT 2009,NO_QUERY,Shekardaneh,@WerePaladin good for you! I have my BS in business admin w/ an option in management. ,
5512,4,2013472899,Tue Jun 02 22:45:38 PDT 2009,NO_QUERY,hotmama11,Just got off the phone with South Africa... I miss them so much...  praise Tiera,
5513,0,2322826702,Wed Jun 24 23:21:09 PDT 2009,NO_QUERY,aslan843,@sarqastic i will try to contain the sad ,
5514,0,2232608462,Thu Jun 18 20:08:39 PDT 2009,NO_QUERY,ohhowfunny,"I need to cut my nails. Haha. I wish I could get a manicure  But alas, no nail polish is to be worn at work.",
5515,4,2185331675,Mon Jun 15 17:13:22 PDT 2009,NO_QUERY,dingledoink,@BeMeaningful Lots new! All good. Ha! Raising $ for cancer prevention. Biking lots. Enjoying life in general! ,
5516,4,1999219103,Mon Jun 01 19:50:40 PDT 2009,NO_QUERY,ashchili,@paulaparanoia haha. No i'm textin mr.best friend. So u take yo self 2sleep. Don't worry bout me! ,
5517,0,2197847315,Tue Jun 16 15:16:04 PDT 2009,NO_QUERY,Arnold_Kyle,The Notebook.. It's what everyone wants! In tears once again  Love it so much! So sweet!,
5518,0,1694005318,Mon May 04 00:39:45 PDT 2009,NO_QUERY,WaitressCecilia,if i dont get out this car &amp; walk upstair im def. gonna be sleepin the parking lot! ,
5519,4,2054810995,Sat Jun 06 08:07:46 PDT 2009,NO_QUERY,rainerdick,@KamyarDo das war doch alles nur publicity ,
5520,4,1994014355,Mon Jun 01 11:16:43 PDT 2009,NO_QUERY,GEEdoubleYOU,is lazing on my bed in the sunshine ,
5521,0,1998589348,Mon Jun 01 18:48:04 PDT 2009,NO_QUERY,benlucier,Hrm... #playspymaster is down... ,
5522,4,2181198288,Mon Jun 15 11:30:07 PDT 2009,NO_QUERY,Kelstena,#musicmonday Opeth - Porcelain Heart! thanks to @mirldeen &lt;3 how i love that woman ,
5523,4,2012968792,Tue Jun 02 21:38:44 PDT 2009,NO_QUERY,missmonkey22,Went to target with my sister. Hanging out with my sister always puts me in a better mood ,
5524,0,1980958326,Sun May 31 08:05:10 PDT 2009,NO_QUERY,cloudeeya,"@lainie yeah, residency. 6 months. ",
5525,0,1675754844,Fri May 01 20:15:16 PDT 2009,NO_QUERY,BrentMcGuire,@HillaryR  ,
5526,0,2264476006,Sun Jun 21 03:59:50 PDT 2009,NO_QUERY,Huebear,Time to get ready for work.  too much on my mind... didnt go to bed.  Its going to be a very long day at work... blarg!   ,
5527,0,2064946143,Sun Jun 07 07:32:43 PDT 2009,NO_QUERY,Sparklezx,Weekend is nearly already over...boo ,
5528,0,1974650680,Sat May 30 13:34:01 PDT 2009,NO_QUERY,janejardine,"my legs are burning, aaaahh! no moisturiser ",
5529,0,2253939642,Sat Jun 20 08:58:56 PDT 2009,NO_QUERY,casablancaangel,it's really hot out there. ooffff i have to go to work 2morrow ,
5530,4,1979114311,Sun May 31 01:41:44 PDT 2009,NO_QUERY,racheladinda,@kevin___206 Not yet!  R U gunna meet @misswhadevr tonite? How fuuuun... I miss our Oh La La times ,
5531,0,1693375093,Sun May 03 22:21:24 PDT 2009,NO_QUERY,trulycrazybitch,still stuck in sad thoughts.... ,
5532,0,1979297522,Sun May 31 02:26:46 PDT 2009,NO_QUERY,euphrosyna,i need to go to bed but it involves moving ,
5533,4,2010587901,Tue Jun 02 17:38:03 PDT 2009,NO_QUERY,favoritemelody,@IAmAlexSuavez i added sumthing ,
5534,4,2186695216,Mon Jun 15 19:12:15 PDT 2009,NO_QUERY,HBCR,Oysters - An anit-oxidant that protects against eye-related diseases ,
5535,0,2219208465,Thu Jun 18 00:01:50 PDT 2009,NO_QUERY,LAmale,@MissNickyHilton u were making this fun and you stopped awww ,
5536,4,1574004636,Tue Apr 21 03:51:17 PDT 2009,NO_QUERY,warzabidul,"@DigitalSignals I don't need to speak to anyone, but I enjoy it. ",
5537,0,2240388352,Fri Jun 19 09:41:11 PDT 2009,NO_QUERY,team_lor,been painting all day ,
5538,0,1973477383,Sat May 30 11:13:29 PDT 2009,NO_QUERY,JazzieMae,ITS A BEAUTIFUL DAY BUT IM STUCK AT WORK HOT AS FUCK  OH WHAT A JOY IT IS TO BE ME,
5539,0,1677771345,Sat May 02 03:54:08 PDT 2009,NO_QUERY,ChrisPadden,"At NAHT conference: Ed Balls on later to persuade against SATS boycott. Heads need to vote yes. If they don't, DCSF will stop negotiating ",
5540,4,1956513831,Thu May 28 22:02:34 PDT 2009,NO_QUERY,vanessaparlo,"@madameroselynn haha, okay. I got Judy Garland on that quiz you posted! ",
5541,0,1993970460,Mon Jun 01 11:12:34 PDT 2009,NO_QUERY,dkne,Splinter Cell ConvictionsÃ¢Â€Â¦ No hobo look  Demo right now,
5542,4,1564234170,Mon Apr 20 02:28:03 PDT 2009,NO_QUERY,qgchew,"Excellent start to the day today. Great weather and more work to do! First, tea time! ",
5543,4,2067413754,Sun Jun 07 12:18:02 PDT 2009,NO_QUERY,misslyndsayanne,is recovering from what was the best night I've had out East...Gotta love NYC! ,
5544,4,1693895591,Mon May 04 00:12:15 PDT 2009,NO_QUERY,JoshSemans,@StephenMullen  happy star wars day to you to. :/,
5545,0,1879967094,Thu May 21 23:40:55 PDT 2009,NO_QUERY,masterdull,Nothing ,
5546,0,1678538033,Sat May 02 07:01:16 PDT 2009,NO_QUERY,geminilady75,It's a beautiful day and I can only enjoy it from the window. I hate feeling like a 93 year old ,
5547,0,2252659926,Sat Jun 20 06:44:25 PDT 2009,NO_QUERY,ToniTravels,plans keep getting delayed an hour at a time...should have gone shooting ,
5548,0,2054911233,Sat Jun 06 08:19:46 PDT 2009,NO_QUERY,_MiKaL_,"@TheDamonic nobody! Make that your 1,999 friend! We are breaking up!!! ",
5549,0,2229796725,Thu Jun 18 16:13:09 PDT 2009,NO_QUERY,mrf7985,O no! The movie theater lost power and we're trying to watch UP!  #trackle,
5550,4,2013694427,Tue Jun 02 23:19:33 PDT 2009,NO_QUERY,divadivachrissy,I feel like deadass cursing this nigga out @samorajones but she told me to chill !! LoL why is god followin me he must really love me ,
5551,0,2196972721,Tue Jun 16 13:10:22 PDT 2009,NO_QUERY,meghantinker,"I love him soo much, i'm just ot ready too let him go just yet ",
5552,0,2251422263,Sat Jun 20 03:27:22 PDT 2009,NO_QUERY,mlhansen,@issie_bella Yes it does. And it should be illegal. I hope we get to talk soon though. ,
5553,0,2014587250,Wed Jun 03 02:01:35 PDT 2009,NO_QUERY,almostidealist,"@Graftacus Hmm.. vanishing fast. Ho hum, it was nice while it lasted... ",
5554,4,1970912572,Sat May 30 05:38:15 PDT 2009,NO_QUERY,Waqqar,burnt his shoulders at the sea but is still sat in the sun with a Fab in hand enjoying the sun ,
5555,0,1997495999,Mon Jun 01 16:57:13 PDT 2009,NO_QUERY,krisengel622,@JoshHoge aww your sexy picture doesn't show up right now ,
5556,0,2059871614,Sat Jun 06 17:48:22 PDT 2009,NO_QUERY,hanban11237,I heard it was because of Joe single ladies dance ,
5557,0,2071728702,Sun Jun 07 19:50:13 PDT 2009,NO_QUERY,jamisloan,This is the shittiest bball watching experience I've ever had.   I really need my cable back. ,
5558,0,1979819852,Sun May 31 04:38:09 PDT 2009,NO_QUERY,DavidGuison,Chicken curry for dinner! Uh-oh. This is gonna make me fart all night. lol I miss Bubba. ,
5559,0,2266238473,Sun Jun 21 08:09:14 PDT 2009,NO_QUERY,JaneRuby,my gnome left me  two days were not enough for our happiness  I MISS HER ALREADY,
5560,0,1551299117,Sat Apr 18 08:41:07 PDT 2009,NO_QUERY,itsmerve,gettin' ready for the wedding  love my new pumps - but they are TOO BIG  :S ugh this' gonna be a problem tonight.. xD,
5561,0,2052826321,Sat Jun 06 02:10:23 PDT 2009,NO_QUERY,FSDS,need to blow up balloons to brighten up the A board dont know if I can face it ,
5562,4,1985280886,Sun May 31 16:47:50 PDT 2009,NO_QUERY,uminomamori,@gwenniepenny What kind of book? My portfolio is here http://www.meredithdillman.com/pages/portfolio.php ,
5563,0,2213014902,Wed Jun 17 14:49:34 PDT 2009,NO_QUERY,Sarahboooo,"sore tummy, bloated and sore head  bath then bed for me ",
5564,0,2321895773,Wed Jun 24 21:43:53 PDT 2009,NO_QUERY,iBri,@llofte i'm the person that always gets a dead pixel or two. None noticed (yet) on my iPhone. How did you notice yours? Is it glaring? ,
5565,4,1794912342,Thu May 14 06:48:16 PDT 2009,NO_QUERY,jamiedove,"@NYCphotos thanks. &amp; yes, i believe they are! sooo pretty ",
5566,4,1684762181,Sat May 02 21:58:30 PDT 2009,NO_QUERY,jeffrosecfp,@MoneyMatters It must be the fact that that you decided to finally buy Thesis that it finally broke.  Way to ruin it for the rest of us ,
5567,4,2191307444,Tue Jun 16 04:59:59 PDT 2009,NO_QUERY,nathaliemc,"@spwc Thanks for the add  Can't wait to head down, it was brill the year before last. I'll take tons of snaps. Is there a Flickr group?",
5568,0,1997419841,Mon Jun 01 16:49:06 PDT 2009,NO_QUERY,glamjam,It's time for work to be over now. I'm going braindead. I just want to go home and sleep (in front of a fan). ,
5569,4,1996915966,Mon Jun 01 15:55:24 PDT 2009,NO_QUERY,Gavinluvbeyonce,@monicadanger OMG whoa so are they going to have you sing...you told me you couldn't sing even though i wud buy your album anyway ,
5570,0,1694473917,Mon May 04 02:47:31 PDT 2009,NO_QUERY,sawthatshow2,@realmarycarey I think @babybebe has been having a rough weekend and just needs some space..Sorry I missed you in Illinois; had 2 work ,
5571,0,2251692206,Sat Jun 20 04:17:40 PDT 2009,NO_QUERY,Disc0Fidget,"Lunccccch break, so depressing!  3 weeks till T wooooo",
5572,0,2061173548,Sat Jun 06 20:19:38 PDT 2009,NO_QUERY,ashuhleyx,@xxciiaaaxx mee too ,
5573,4,1977836633,Sat May 30 21:49:17 PDT 2009,NO_QUERY,m1chellelim,@MGiraudOfficial kick it off with The Man Who Can't Be Moved. that'd be awesome! ,
5574,0,2064846077,Sun Jun 07 07:18:43 PDT 2009,NO_QUERY,ilovepcd,heading to the airport.. @CAMMYLOVE i cant believe your leaving today ,
5575,4,1997067176,Mon Jun 01 16:11:39 PDT 2009,NO_QUERY,MaripositaChiio,"@MileyCyrus Yeah! Your song &quot;The Climb&quot; is the Better, It cheers to me that you have won in MTV ",
5576,4,1989034370,Mon Jun 01 00:07:58 PDT 2009,NO_QUERY,nirabycats,"home already, wohooo!! ",
5577,0,2250858322,Sat Jun 20 01:41:42 PDT 2009,NO_QUERY,superheroako,I can't find an answer for the AP homework. AAH. ,
5578,0,2238951431,Fri Jun 19 07:56:57 PDT 2009,NO_QUERY,damnexciting,Someone tied my shoelaces together when I was sitting down.  So not cool.  ,
5579,0,2039690876,Thu Jun 04 22:33:56 PDT 2009,NO_QUERY,TomTalamante,conversation got boring. now what. another one bites the dust. ,
5580,0,2052497285,Sat Jun 06 00:56:10 PDT 2009,NO_QUERY,BreeRulezd00d,@courgamm i'm going to try my best! Just because he mentioned it to me&amp;I didn't wanna say no   How can I tell Mitchel no!?!,
5581,0,1833256509,Sun May 17 22:44:10 PDT 2009,NO_QUERY,fira_18,I am so glad we went to LA Yesterday instead of today... imagine me Driving in LA traffic with n Earthquake... Scary thought ,
5582,0,1564233123,Mon Apr 20 02:27:42 PDT 2009,NO_QUERY,The_Stuart,"I don't understand why I struggle with fatigue so much during day shift, compared to night.  I ache all over ",
5583,4,1976478734,Sat May 30 17:26:00 PDT 2009,NO_QUERY,chandlersimpson,@jessdarke http://twitpic.com/6ar4n - This is how you waterfront ,
5584,4,2180846987,Mon Jun 15 11:01:31 PDT 2009,NO_QUERY,mike_met,@AmandaSevasti I live there... nice ,
5585,4,2069770757,Sun Jun 07 16:29:48 PDT 2009,NO_QUERY,Gregory_James,@sugamichael I am going to see Anastacia on the 2nd July. ,
5586,4,1693349139,Sun May 03 22:16:44 PDT 2009,NO_QUERY,firecho,Do I look ok? Maybe I have Swine Flu can't see what's in front of me. Kidding kidding ,
5587,0,2284155622,Mon Jun 22 13:31:59 PDT 2009,NO_QUERY,jasonmbennett,RIP - Canon A570IS.  It's officially dead ,
5588,0,1573510010,Tue Apr 21 01:30:38 PDT 2009,NO_QUERY,elfgirl101,just woke up and feeling peckish (hungry)....i need to also finish a ton of work so i'll be in my room all day ,
5589,4,1997580055,Mon Jun 01 17:05:49 PDT 2009,NO_QUERY,_strokemyEGO,@Jasmonique countdown number?! ,
5590,0,2328585040,Thu Jun 25 09:45:29 PDT 2009,NO_QUERY,ASerrate,Farah Fawcett has died reports CNN ,
5591,4,1834471253,Mon May 18 03:03:46 PDT 2009,NO_QUERY,michaelsync,@MVPAwardProgram thanks. ,
5592,0,2045942087,Fri Jun 05 11:27:54 PDT 2009,NO_QUERY,sarah_delve,misses the boyf loads a wishes he wasnt in vegas ,
5593,4,2016643468,Wed Jun 03 07:07:28 PDT 2009,NO_QUERY,H4YD3BR4,i beat dakota in tic tac toe !  Ahaa,
5594,0,1971228839,Sat May 30 06:34:14 PDT 2009,NO_QUERY,TheChristinaKim,"@Joey_P_Golf yes true, but less smiles. And that makes me sad. ",
5595,0,2252983335,Sat Jun 20 07:22:06 PDT 2009,NO_QUERY,marikonisce,"very bummed out about my allergies. i wish it would simply go away. ugh. life sucks with allergies.  and so do my face, hands and back ",
5596,0,2249663974,Fri Jun 19 22:46:09 PDT 2009,NO_QUERY,_Anix_,"@hermorrine no, it's really blurry ",
5597,0,2048426337,Fri Jun 05 15:10:48 PDT 2009,NO_QUERY,Fluffyhendry,@MickeyDoyle I noticed! You're gonna be really missed matey ,
5598,0,1825529060,Sun May 17 06:01:13 PDT 2009,NO_QUERY,gabeevictoriaxo,Just woke up with the sharpest pain in my chest  ugh,
5599,4,1833755864,Mon May 18 00:20:48 PDT 2009,NO_QUERY,WookieStyle,"@Shawn_II nope, big, strong, and growling ",
5600,0,2256820754,Sat Jun 20 13:21:24 PDT 2009,NO_QUERY,nikkij_26,"i have cervical strain. wearing neck brace, ",
5601,4,2067921222,Sun Jun 07 13:11:18 PDT 2009,NO_QUERY,hollyhalvorsen,"Haha, yes im in high school and yes, I still watch the disney channel. Every show's cheesy jokes easily make me smile ",
5602,0,1972873000,Sat May 30 10:02:50 PDT 2009,NO_QUERY,leannetyers,"@Ferinus_Goo feel free to send that cat to my house, I heart cats &amp; my mum got rid of mine ",
5603,0,1967468587,Fri May 29 19:38:12 PDT 2009,NO_QUERY,Karmenyl,still miss my bffff!!   both of  'em!!!,
5604,4,1680240158,Sat May 02 11:13:28 PDT 2009,NO_QUERY,CrispyShoes,"I'm on the computer, it's real y quiet. to melt the awkward ice im listening to overdosin' by Heidi Montag ! ",
5605,0,2176358366,Mon Jun 15 03:39:24 PDT 2009,NO_QUERY,Dannese,I don't feel that good today.. ,
5606,0,2286082608,Mon Jun 22 15:58:30 PDT 2009,NO_QUERY,Mary_Lou_x,@Sasha_xx if you mean the really likable one..then no.  freeeking willy head. it says   your following me on mine x,
5607,4,1974677788,Sat May 30 13:37:19 PDT 2009,NO_QUERY,st3fan,M-a prins ploaia in oras. Nu mai mersesem de mult prin ploaie. It was cool! ,
5608,0,1792955172,Thu May 14 00:50:04 PDT 2009,NO_QUERY,HollywoodMaxi,watchin' an airplane. want to fly away. ,
5609,0,2189137902,Mon Jun 15 23:19:44 PDT 2009,NO_QUERY,djksly,#haveyouever been attracted to a guy only to find out that he was gay.  And he was HAWWWWWT.,
5610,4,1979165783,Sun May 31 01:54:15 PDT 2009,NO_QUERY,jonalync,"TYSM 'hes just not that into you.' Instincts are pretty much 99% of the time right. If not, i'll be deleting this post ",
5611,0,2051818914,Fri Jun 05 22:53:28 PDT 2009,NO_QUERY,weberchris16,I can't promise that Jourden.. Honestly i can't ,
